temperature,rainfall,ph,humidity,area,crop
28.15,30.33,6.75,88.43,56.55,muskmelon
29.13,50.7,6.52,81.07,97.72,watermelon
27.34,23.57,6.65,90.5,1.05,muskmelon
25.49,14.09,6.04,48.8,132.31,lentil
21.18,47.56,7.3,45.78,148.9,chickpea
17.12,44.16,6.41,55.21,33.78,lentil
25.33,205.91,6.36,76.86,34.91,rice
26.18,51.25,6.39,84.2,83.94,watermelon
33.93,49.84,6.67,63.11,107.15,blackgram
13.87,28.75,6.31,63.87,10.38,lentil
30.23,54.68,6.34,65.86,59.53,mango
22.3,79.44,6.33,57.33,78.97,maize
26.17,182.71,6.44,68.39,3.05,rice
14.78,45.19,6.01,63.07,92.72,lentil
27.91,80.86,6.49,44.8,33.95,mango
21.61,73.44,5.69,51.34,68.99,cotton
21.89,44.7,7.41,38.17,147.36,chickpea
29.47,29.27,6.63,87.63,140.05,muskmelon
32.93,57.38,6.7,71.57,142.01,blackgram
29.55,56.21,6.7,87.85,116.38,watermelon
23.51,91.14,5.89,50.92,34.9,cotton
30.45,194.17,6.25,87.33,110.35,rice
24.44,73.76,6.2,53.68,75.58,cotton
19.03,102.32,5.86,56.99,70.08,cotton
27.22,71.74,5.85,60.65,135.12,kidneybeans
28.31,50.13,7.07,61.43,2.48,blackgram
24.12,89.18,6.08,61.62,130.67,kidneybeans
22.96,54.89,6.34,89.58,100.52,watermelon
17.28,31.8,6.2,46.29,29.21,lentil
31.0,65.67,6.54,61.51,57.71,mango
31.11,36.33,7.24,86.85,100.02,muskmelon
35.9,92.11,5.96,62.54,70.24,mango
28.48,49.57,6.55,68.88,119.1,maize
18.81,16.25,6.08,45.77,122.14,lentil
31.26,27.94,6.36,89.75,12.24,muskmelon
24.89,28.7,7.08,91.79,140.36,muskmelon
18.55,84.82,7.12,65.86,69.64,maize
27.81,59.08,6.49,93.82,127.5,watermelon
21.6,47.58,7.13,37.35,76.29,chickpea
29.76,52.56,6.2,91.9,79.83,watermelon
28.52,80.33,7.38,59.14,137.43,maize
25.92,72.84,5.8,49.58,65.47,cotton
25.32,100.22,5.5,66.43,105.06,kidneybeans
16.21,38.78,6.25,57.97,23.21,lentil
36.17,58.48,7.67,62.13,77.98,blackgram
26.47,199.73,6.42,79.26,132.61,rice
34.75,69.41,6.31,49.5,113.84,mango
25.76,52.9,6.26,93.03,34.36,watermelon
34.59,101.64,5.86,56.74,81.47,mango
26.84,195.87,6.09,78.07,88.0,rice
28.23,199.78,6.38,76.59,78.91,rice
33.14,202.82,6.25,83.47,99.11,rice
25.7,83.94,6.72,69.56,124.03,maize
27.6,104.55,6.62,52.84,149.25,mango
20.65,79.79,5.79,65.4,109.03,kidneybeans
14.91,30.8,6.19,48.39,6.98,lentil
22.53,87.9,5.74,55.47,143.57,kidneybeans
29.23,63.19,8.52,63.83,79.93,blackgram
18.07,39.02,7.11,42.16,112.79,chickpea
22.07,61.78,6.62,88.67,39.33,watermelon
22.14,119.08,5.92,55.51,19.32,kidneybeans
27.15,74.42,5.79,78.21,1.19,kidneybeans
23.08,34.76,6.32,52.32,4.52,lentil
29.9,75.94,6.3,46.55,88.59,cotton
22.93,62.62,6.37,61.62,32.9,maize
22.47,65.3,6.98,49.57,65.75,chickpea
22.98,87.68,6.1,54.34,123.06,kidneybeans
18.19,50.09,7.17,39.71,112.32,chickpea
18.55,46.52,6.91,33.97,52.94,chickpea
23.98,57.66,5.7,68.79,74.48,kidneybeans
28.38,25.65,6.81,87.61,57.55,muskmelon
23.74,67.71,7.23,48.42,62.36,chickpea
22.98,66.76,5.96,59.42,126.07,kidneybeans
15.25,50.86,6.22,43.38,18.28,chickpea
23.18,68.11,5.98,60.05,18.05,cotton
24.19,57.92,5.95,55.77,93.04,kidneybeans
31.02,51.29,6.55,86.08,116.27,watermelon
27.7,47.85,6.36,69.69,138.61,cotton
26.83,122.75,6.23,54.71,74.63,cotton
27.62,70.92,6.58,69.08,42.97,blackgram
28.61,34.15,6.63,86.06,1.95,muskmelon
26.75,69.21,8.01,69.74,30.75,maize
29.96,96.91,6.72,50.18,128.8,cotton
25.46,222.12,6.3,79.65,109.41,rice
27.09,38.43,7.18,67.06,66.15,blackgram
26.56,83.24,5.79,59.68,123.49,kidneybeans
21.79,206.91,6.64,85.39,140.08,rice
27.06,43.87,6.32,86.72,112.16,watermelon
29.66,73.52,6.62,69.13,116.24,blackgram
28.7,48.62,7.4,70.93,12.9,blackgram
27.73,23.63,6.88,90.09,138.0,muskmelon
36.32,80.1,7.32,61.55,148.35,blackgram
23.79,107.73,6.23,53.5,34.36,kidneybeans
26.69,227.73,6.27,81.33,33.96,rice
28.12,86.65,7.1,67.3,9.26,blackgram
21.68,112.34,6.74,66.7,106.54,maize
27.33,47.52,6.31,86.48,132.87,watermelon
28.48,36.42,7.26,90.08,64.45,muskmelon
17.65,49.05,7.34,40.11,75.73,chickpea
30.27,32.98,6.43,87.84,122.48,muskmelon
31.1,42.42,6.39,37.92,29.5,cotton
26.51,115.38,5.56,56.78,110.87,mango
23.04,87.58,6.75,73.87,88.37,maize
25.58,93.23,6.5,62.48,107.18,mango
25.71,224.38,6.37,74.87,123.73,rice
31.1,70.83,7.03,63.46,97.78,blackgram
26.99,88.26,6.75,54.34,75.45,cotton
21.84,52.24,6.97,34.42,126.68,chickpea
23.85,91.32,5.73,49.56,129.67,cotton
24.57,69.18,5.87,62.18,4.43,kidneybeans
25.7,239.79,6.82,83.19,132.25,rice
14.0,30.28,6.56,45.24,93.21,lentil
29.23,63.19,8.52,63.83,79.93,blackgram
27.88,146.52,6.12,54.98,52.64,kidneybeans
21.82,49.47,6.95,68.7,120.62,maize
13.43,55.0,7.05,36.47,32.27,chickpea
18.52,61.26,6.81,60.56,68.97,maize
30.26,52.9,6.25,87.99,42.01,watermelon
23.84,103.31,6.51,68.57,17.96,maize
26.17,98.44,6.49,54.2,51.18,maize
20.41,167.47,5.94,82.96,105.55,rice
29.04,61.12,6.28,87.94,8.64,watermelon
29.51,65.05,6.63,68.03,61.43,blackgram
24.44,89.35,5.69,56.27,113.45,kidneybeans
28.16,76.68,5.51,65.69,83.53,cotton
24.82,117.91,6.2,59.23,31.71,kidneybeans
25.02,100.05,6.59,64.11,63.54,maize
23.52,203.78,6.32,77.28,12.16,rice
16.44,35.58,6.15,50.74,65.86,lentil
31.93,35.31,7.65,88.64,9.21,muskmelon
20.98,38.35,6.31,52.1,136.02,lentil
24.99,91.07,6.95,52.69,83.16,maize
25.89,65.33,6.34,54.15,79.45,cotton
23.04,200.01,6.71,77.76,127.54,rice
28.23,199.78,6.38,76.59,78.91,rice
23.79,55.47,7.76,49.25,37.69,chickpea
22.26,25.45,7.76,49.34,95.79,chickpea
24.33,55.86,6.13,90.77,34.85,watermelon
31.97,105.97,5.94,82.28,140.11,mango
26.17,209.42,6.27,78.3,6.81,rice
31.23,34.66,6.69,88.74,108.44,muskmelon
27.82,90.9,6.25,67.74,18.3,cotton
29.48,32.58,6.85,91.02,141.88,muskmelon
23.24,39.48,6.26,59.61,40.11,lentil
31.46,56.93,6.49,87.69,78.57,watermelon
25.71,214.07,6.97,77.13,127.15,rice
26.68,181.36,7.02,77.18,29.13,rice
25.03,105.32,6.05,59.76,138.6,cotton
34.2,68.24,6.14,67.1,8.32,mango
32.0,44.88,7.15,69.37,84.7,blackgram
22.63,82.74,6.1,54.48,45.24,kidneybeans
21.94,69.89,7.1,43.34,64.74,chickpea
25.66,111.1,5.68,61.32,82.79,kidneybeans
28.85,29.56,6.64,90.38,82.32,muskmelon
19.06,24.33,6.28,53.4,52.4,lentil
20.31,48.67,6.56,48.38,123.47,chickpea
29.19,152.95,6.25,85.54,78.38,rice
28.79,90.97,6.91,66.54,97.17,blackgram
27.83,109.85,5.94,41.07,90.44,cotton
25.92,91.73,6.33,69.54,43.59,maize
23.5,66.58,5.66,40.52,132.76,cotton
23.85,19.74,6.98,86.32,88.58,muskmelon
19.32,36.69,6.53,42.15,113.46,chickpea
26.58,51.51,6.02,87.82,147.72,watermelon
26.42,205.39,6.55,74.26,120.05,rice
31.82,60.77,7.16,68.78,18.43,blackgram
21.53,64.55,6.79,45.25,45.17,chickpea
31.97,105.36,6.91,53.18,15.96,mango
35.36,83.69,5.86,62.14,38.98,mango
32.19,109.29,6.78,59.47,127.13,cotton
27.74,89.07,6.3,56.5,24.09,mango
30.65,110.48,6.47,80.52,7.99,mango
31.17,25.8,6.79,92.16,141.39,muskmelon
16.53,47.33,7.51,44.37,10.91,chickpea
22.92,103.46,6.27,56.25,75.21,kidneybeans
18.89,12.9,6.2,56.89,24.54,lentil
22.91,52.32,5.8,55.52,98.39,cotton
32.72,53.49,6.42,82.08,50.62,watermelon
32.95,95.57,6.21,55.21,142.05,mango
23.12,94.94,5.76,72.25,3.14,kidneybeans
20.46,29.81,6.25,59.04,147.9,lentil
29.25,53.83,6.63,87.67,66.57,watermelon
28.52,192.09,6.21,80.43,34.69,rice
32.83,30.64,6.47,90.13,79.61,muskmelon
29.01,57.71,5.53,61.69,19.61,cotton
25.79,41.68,6.57,70.49,113.4,maize
33.16,81.72,6.62,70.26,37.2,blackgram
26.3,49.01,6.13,86.47,97.84,watermelon
31.62,65.19,6.05,33.82,22.95,cotton
27.89,25.26,6.88,88.6,24.63,muskmelon
13.34,38.62,6.22,66.46,104.43,lentil
26.06,103.39,5.92,60.01,58.9,kidneybeans
25.86,49.08,6.76,64.01,74.06,blackgram
26.77,55.07,7.78,35.25,23.56,chickpea
20.6,40.01,7.18,37.03,138.9,chickpea
27.09,93.77,6.22,47.08,122.83,mango
24.53,102.05,6.24,40.71,101.1,cotton
22.84,27.22,7.09,94.07,17.22,muskmelon
29.04,54.85,7.1,65.91,105.79,blackgram
29.66,73.52,6.62,69.13,116.24,blackgram
28.8,108.26,6.44,62.22,126.43,mango
23.04,200.01,6.71,77.76,127.54,rice
26.83,52.56,6.28,84.68,31.59,watermelon
31.6,23.11,7.0,89.29,35.79,muskmelon
18.73,94.26,6.6,72.49,124.74,maize
29.66,61.74,6.35,62.13,63.58,mango
18.22,52.71,6.05,58.62,117.75,kidneybeans
24.99,52.94,6.73,60.62,70.73,maize
19.88,47.83,6.53,23.43,48.45,chickpea
26.55,76.06,5.94,69.3,17.3,mango
20.6,113.26,5.59,65.35,27.1,kidneybeans
28.65,56.82,6.49,84.72,141.8,watermelon
33.72,61.96,6.85,65.67,25.46,blackgram
33.26,107.76,6.68,61.6,124.64,mango
23.96,51.43,6.52,89.72,74.77,watermelon
15.78,34.23,6.23,50.46,145.6,lentil
26.98,57.73,6.43,87.15,39.18,watermelon
20.52,47.67,6.11,32.68,50.58,chickpea
34.03,34.2,7.12,90.69,60.29,muskmelon
33.22,72.97,5.89,73.68,67.55,mango
32.83,30.64,6.47,90.13,79.61,muskmelon
29.76,67.5,6.97,69.51,19.4,blackgram
31.85,94.53,6.38,66.19,46.94,mango
15.44,48.51,7.07,39.97,117.33,chickpea
28.78,31.63,6.38,91.12,78.62,muskmelon
26.41,81.98,6.67,73.28,88.73,maize
16.59,32.75,6.18,57.59,43.19,lentil
26.17,73.42,5.91,69.2,65.06,kidneybeans
28.08,60.18,6.37,88.53,30.6,watermelon
19.12,51.98,7.06,38.57,62.1,chickpea
25.54,115.7,6.26,62.88,14.54,cotton
17.65,27.38,6.42,53.38,63.27,lentil
26.14,72.62,6.31,64.82,123.46,maize
29.54,61.36,7.47,78.76,18.56,blackgram
24.26,80.95,5.86,62.86,6.32,cotton
21.4,230.95,6.33,83.56,84.47,rice
31.56,53.22,7.83,70.02,101.47,blackgram
22.07,76.63,6.06,59.79,114.05,kidneybeans
30.17,45.11,6.94,66.28,55.81,blackgram
30.22,29.12,6.57,89.08,40.31,muskmelon
29.68,29.71,6.43,91.68,26.21,muskmelon
20.76,33.26,6.17,50.85,81.45,lentil
29.1,72.15,6.12,69.63,48.09,blackgram
20.16,90.37,5.31,50.16,98.26,cotton
32.84,65.12,7.11,72.67,36.84,blackgram
28.82,51.11,7.39,66.89,131.71,blackgram
25.57,28.25,6.33,89.08,141.91,muskmelon
20.83,99.92,5.87,65.24,84.1,kidneybeans
27.75,34.56,6.87,88.92,134.45,muskmelon
35.01,54.79,6.34,87.57,16.73,watermelon
28.01,27.61,6.9,89.51,25.35,muskmelon
36.8,143.61,5.82,63.16,136.3,mango
23.56,173.32,5.75,77.13,108.12,rice
23.25,84.11,6.57,58.45,130.17,blackgram
17.78,31.39,5.87,61.06,91.89,lentil
26.98,67.82,7.34,69.46,10.51,maize
26.65,96.14,6.41,68.0,144.22,maize
25.71,55.72,6.19,87.92,6.44,watermelon
27.46,53.55,6.75,37.23,35.65,chickpea
26.07,51.1,6.62,88.3,118.71,watermelon
32.81,30.42,7.14,92.72,124.22,muskmelon
28.53,76.31,6.68,64.24,53.16,maize
31.72,37.75,6.82,90.46,102.47,muskmelon
20.65,79.79,5.79,65.4,109.03,kidneybeans
33.69,88.99,6.33,56.69,26.42,mango
28.23,203.33,6.67,77.14,131.36,rice
21.53,35.5,6.26,54.02,25.09,lentil
24.83,99.05,6.2,50.65,101.3,kidneybeans
24.33,96.82,6.21,59.62,74.11,kidneybeans
19.84,88.66,6.84,61.51,102.99,maize
31.23,21.98,6.01,73.72,27.38,blackgram
24.04,73.93,6.33,68.61,116.29,maize
28.54,86.97,6.58,45.36,13.6,mango
32.11,34.14,7.11,87.82,90.4,muskmelon
29.69,183.21,6.63,77.05,61.6,rice
21.49,19.19,6.55,41.37,89.55,lentil
27.76,119.42,6.03,60.9,5.95,kidneybeans
29.62,6.49,6.36,59.36,13.64,blackgram
24.57,83.04,7.12,66.05,114.07,maize
15.02,39.27,6.97,39.57,36.6,chickpea
20.44,91.84,5.95,62.26,36.03,kidneybeans
22.13,36.82,6.38,61.15,55.29,lentil
35.61,75.39,7.35,67.3,75.34,blackgram
16.91,43.19,7.79,53.01,49.19,chickpea
22.69,64.79,6.03,71.8,134.34,cotton
28.08,119.4,6.37,50.26,69.67,mango
30.86,64.21,7.28,62.37,139.65,blackgram
21.06,20.75,6.74,55.52,145.1,lentil
11.29,30.97,6.08,62.51,75.63,lentil
32.26,210.34,6.83,82.03,138.11,rice
21.97,99.72,5.82,50.81,23.9,kidneybeans
30.07,89.38,5.77,50.16,100.85,mango
31.73,79.82,7.14,66.18,116.3,blackgram
29.34,86.42,7.47,73.39,126.31,blackgram
18.05,26.37,7.0,37.64,76.53,chickpea
31.67,52.41,7.39,68.07,117.58,blackgram
32.25,55.65,6.25,93.95,35.4,watermelon
25.98,68.35,6.27,92.26,61.63,watermelon
26.22,65.83,6.21,91.11,113.78,watermelon
29.76,67.5,6.97,69.51,19.4,blackgram
25.44,52.73,6.44,57.63,38.79,maize
22.86,40.61,6.8,37.81,49.72,chickpea
28.72,46.15,5.81,70.8,3.79,mango
31.94,87.16,5.94,65.59,79.67,mango
19.93,36.91,6.02,57.19,16.42,lentil
29.88,18.95,6.75,91.73,145.1,muskmelon
36.32,123.9,6.16,67.8,10.6,mango
29.58,26.42,6.58,87.99,41.2,muskmelon
28.7,117.55,5.89,52.66,62.53,mango
19.53,64.39,6.3,54.42,63.43,maize
17.53,83.64,6.77,58.73,38.93,maize
22.28,115.84,6.07,54.13,3.13,kidneybeans
28.08,60.18,6.37,88.53,30.6,watermelon
7.81,25.63,6.31,48.19,75.53,lentil
24.62,44.78,6.69,41.78,68.1,chickpea
22.4,59.13,6.86,35.29,122.41,chickpea
27.55,56.24,6.14,87.82,62.86,watermelon
27.11,77.97,7.15,67.18,73.1,blackgram
15.25,37.03,6.24,51.9,145.33,lentil
29.41,55.11,6.39,91.81,132.01,watermelon
31.43,31.85,6.72,88.6,140.28,muskmelon
36.56,64.41,6.44,53.2,39.69,mango
25.16,158.19,6.3,85.31,43.08,rice
19.83,48.98,6.64,38.45,95.23,chickpea
30.62,232.06,6.66,72.48,46.57,rice
32.14,33.58,6.65,88.59,123.3,muskmelon
26.56,83.24,5.79,59.68,123.49,kidneybeans
31.54,68.99,6.19,88.43,9.97,watermelon
27.6,104.55,6.62,52.84,149.25,mango
29.34,108.19,6.5,49.15,108.14,mango
18.99,50.62,6.47,62.95,69.67,lentil
26.02,212.36,6.36,78.76,127.95,rice
31.43,91.6,6.25,69.61,144.9,mango
21.61,117.81,6.0,56.94,72.51,kidneybeans
25.92,27.9,6.53,59.93,41.03,lentil
22.67,91.15,6.06,62.04,72.98,kidneybeans
24.33,72.0,6.6,48.9,105.9,kidneybeans
32.09,91.07,6.5,69.48,14.5,mango
28.62,50.55,6.33,89.73,82.44,watermelon
34.0,70.45,7.54,68.02,83.35,blackgram
17.5,38.01,6.42,57.62,24.66,lentil
20.38,27.65,7.05,38.01,47.51,chickpea
29.02,190.23,6.72,82.63,14.05,rice
28.87,30.72,6.86,87.45,1.39,muskmelon
24.99,52.94,6.73,60.62,70.73,maize
17.12,64.66,7.0,72.1,46.17,maize
33.65,106.39,6.11,54.72,27.62,mango
22.26,78.74,6.93,73.56,55.55,maize
28.45,72.23,5.64,56.39,141.95,cotton
18.38,35.11,5.89,48.15,89.92,lentil
24.74,28.9,6.76,87.09,50.41,muskmelon
27.56,193.89,6.25,75.3,141.72,rice
31.82,22.55,7.08,89.41,71.55,muskmelon
34.14,115.93,6.04,66.28,29.37,mango
23.72,195.55,6.75,88.79,3.67,rice
30.8,38.29,6.06,70.98,66.13,blackgram
21.6,70.27,5.85,53.53,55.91,maize
29.03,180.07,7.24,67.27,4.88,rice
32.71,60.86,6.43,89.52,10.91,watermelon
30.25,54.34,7.4,63.83,81.7,blackgram
15.9,42.79,6.75,38.72,145.45,chickpea
18.4,45.51,7.02,43.38,128.47,chickpea
31.07,53.52,6.49,86.24,1.95,watermelon
24.64,176.34,6.67,78.44,102.55,rice
29.06,53.58,6.64,88.88,125.85,watermelon
19.56,48.38,6.93,40.68,96.32,chickpea
31.21,57.57,7.52,66.34,143.64,blackgram
26.42,184.26,6.79,83.17,93.87,rice
23.42,100.64,6.22,57.14,116.91,kidneybeans
25.73,183.57,6.91,81.88,131.21,rice
17.05,48.92,5.64,47.36,139.08,chickpea
31.47,71.61,5.82,51.71,85.52,cotton
19.46,42.7,6.13,45.56,135.67,lentil
24.14,59.49,6.34,91.65,107.94,watermelon
17.0,75.58,6.89,63.57,118.09,maize
27.81,54.11,6.0,86.64,72.03,watermelon
17.53,83.64,6.77,58.73,38.93,maize
17.15,29.58,6.39,70.38,3.66,lentil
36.12,85.23,6.55,64.04,81.59,blackgram
25.01,172.93,6.48,74.95,91.24,rice
33.05,53.78,7.14,75.96,89.84,blackgram
18.27,91.76,6.64,69.46,132.58,maize
20.07,193.37,6.53,80.22,107.28,rice
28.84,81.9,6.32,49.54,22.33,cotton
31.29,43.7,6.54,90.01,17.79,muskmelon
24.11,214.59,6.98,84.5,92.36,rice
29.71,24.01,6.79,88.31,112.45,muskmelon
27.55,86.39,6.78,67.74,28.08,maize
21.65,111.45,7.06,69.48,93.56,maize
24.3,90.66,5.85,65.56,116.36,maize
12.05,34.52,6.46,51.43,60.85,lentil
22.92,79.8,6.08,63.6,61.46,kidneybeans
26.12,64.47,6.42,76.7,48.64,maize
23.77,58.43,6.44,86.43,26.23,watermelon
26.44,66.03,5.91,45.7,22.91,cotton
30.66,57.87,6.87,84.9,54.71,watermelon
21.45,94.47,6.5,60.75,5.3,maize
28.24,47.45,7.45,37.37,5.62,chickpea
24.44,95.06,6.07,60.84,42.15,kidneybeans
26.42,205.39,6.55,74.26,120.05,rice
31.67,52.41,7.39,68.07,117.58,blackgram
18.63,39.02,6.22,49.14,13.68,lentil
26.71,191.59,6.43,83.47,121.0,rice
22.81,106.67,6.16,50.02,2.98,cotton
20.19,64.89,8.15,36.67,106.79,chickpea
29.97,81.23,6.58,66.65,34.16,maize
42.94,98.3,5.88,53.24,125.24,mango
18.08,47.24,6.29,53.39,132.65,lentil
32.29,53.07,6.18,84.35,105.13,watermelon
24.88,94.56,5.7,73.85,138.9,mango
16.72,57.28,6.12,38.55,147.2,chickpea
16.74,70.42,7.21,65.21,80.8,maize
31.73,38.73,6.21,88.2,73.04,muskmelon
21.46,80.97,6.8,59.2,144.17,maize
27.08,37.99,6.43,91.17,134.76,muskmelon
23.33,42.84,6.29,52.56,77.15,chickpea
32.38,199.57,6.25,87.36,7.51,rice
31.28,62.5,7.32,70.42,9.08,blackgram
31.04,31.45,6.89,88.17,53.92,muskmelon
29.97,81.23,6.58,66.65,34.16,maize
27.85,63.02,6.19,88.75,105.34,watermelon
17.85,36.42,5.94,58.09,46.8,lentil
17.92,75.56,7.44,56.45,116.51,maize
27.52,209.89,6.05,81.85,62.61,rice
30.85,202.52,5.81,75.43,66.01,rice
24.57,83.04,7.12,66.05,114.07,maize
29.4,58.19,6.71,90.38,72.63,watermelon
30.26,241.74,6.09,74.83,34.14,rice
32.85,22.32,6.59,91.41,111.76,muskmelon
22.79,82.58,6.12,62.68,117.48,kidneybeans
28.48,105.55,5.88,75.09,5.96,mango
29.05,32.78,6.61,88.3,49.87,muskmelon
33.72,21.52,6.25,92.15,56.27,muskmelon
22.83,86.39,5.55,55.85,105.3,cotton
27.77,78.85,6.14,55.79,143.64,maize
23.38,66.83,6.25,45.55,23.27,cotton
23.31,259.24,7.07,85.51,69.54,rice
27.99,111.17,6.19,60.03,48.34,mango
29.93,51.77,6.54,86.33,75.74,watermelon
26.82,88.4,5.49,66.46,86.94,cotton
29.55,35.52,7.11,87.77,110.77,muskmelon
36.1,93.7,6.2,62.83,90.21,mango
20.41,167.47,5.94,82.96,105.55,rice
27.75,51.23,6.31,87.85,95.83,watermelon
17.65,82.76,5.99,70.06,32.08,maize
28.2,55.13,5.65,78.52,109.77,cotton
16.92,135.52,6.16,76.34,132.09,cotton
26.94,67.14,6.23,87.16,124.4,watermelon
24.79,28.37,6.42,91.93,145.45,muskmelon
26.41,81.98,6.67,73.28,88.73,maize
30.53,55.61,6.4,66.47,126.29,blackgram
22.23,50.77,6.61,71.69,54.6,maize
22.29,68.05,6.24,66.54,11.42,kidneybeans
22.97,39.59,6.08,55.89,67.39,lentil
28.4,37.69,6.74,86.86,110.84,muskmelon
25.96,20.85,5.88,49.6,123.06,lentil
34.32,60.05,5.93,83.8,16.83,watermelon
21.06,20.75,6.74,55.52,145.1,lentil
30.08,31.86,6.54,89.21,90.42,muskmelon
16.01,57.87,7.25,42.64,140.41,chickpea
26.17,209.42,6.27,78.3,6.81,rice
30.36,39.38,7.16,70.82,147.3,blackgram
24.74,52.67,6.56,84.6,95.16,watermelon
32.84,65.12,7.11,72.67,36.84,blackgram
28.72,46.15,5.81,70.8,3.79,mango
31.55,102.29,5.55,59.76,122.56,cotton
21.91,52.13,6.98,42.97,91.72,chickpea
28.31,50.13,7.07,61.43,2.48,blackgram
31.27,23.62,6.59,87.59,89.86,muskmelon
19.67,31.16,6.65,41.32,11.02,lentil
34.26,159.28,6.51,78.31,136.68,rice
19.63,50.78,6.23,45.68,73.67,lentil
27.11,25.91,7.2,91.28,141.59,muskmelon
32.81,101.12,6.31,49.71,137.61,mango
29.35,180.94,6.72,72.37,6.19,rice
27.76,82.71,6.13,60.55,38.82,mango
31.53,54.87,6.62,67.82,146.05,blackgram
24.02,31.42,6.89,91.14,35.15,muskmelon
28.35,92.16,5.78,52.39,122.15,cotton
36.8,143.61,5.82,63.16,136.3,mango
24.72,71.28,5.86,73.19,91.93,maize
27.69,27.36,6.76,91.24,104.56,muskmelon
30.72,25.51,6.78,89.58,108.45,muskmelon
24.12,103.09,5.75,56.53,22.59,kidneybeans
31.93,127.74,5.69,56.6,83.17,mango
27.18,62.28,7.48,72.31,16.54,blackgram
20.2,57.05,6.42,66.38,57.76,maize
24.16,41.38,6.27,49.38,89.71,lentil
23.11,57.81,6.93,40.2,109.55,chickpea
26.19,159.28,5.96,81.76,54.4,rice
27.27,53.22,6.35,87.2,37.34,watermelon
34.14,115.93,6.04,66.28,29.37,mango
24.95,33.64,6.96,89.61,113.12,muskmelon
23.81,29.84,6.98,88.8,25.65,muskmelon
25.28,87.0,6.02,58.55,6.02,kidneybeans
18.55,29.81,6.19,51.7,56.55,lentil
29.74,94.11,6.12,38.75,148.43,cotton
29.9,75.94,6.3,46.55,88.59,cotton
27.15,54.1,6.61,90.32,100.16,watermelon
23.65,68.97,5.68,54.53,124.51,kidneybeans
29.29,60.62,6.48,73.12,117.79,blackgram
26.97,41.03,7.31,92.87,61.65,muskmelon
17.19,38.96,6.29,37.81,130.26,chickpea
19.82,51.22,6.83,44.46,145.75,chickpea
31.7,73.62,5.85,53.31,121.91,mango
23.68,178.33,6.8,81.88,107.8,rice
27.85,60.56,7.05,71.23,43.75,maize
18.85,57.42,7.07,49.3,113.3,chickpea
31.59,83.43,6.13,55.79,31.32,mango
23.86,84.28,6.18,55.99,5.42,kidneybeans
31.79,181.11,6.14,83.08,56.92,rice
20.59,89.41,6.26,32.65,68.18,cotton
27.94,84.45,6.1,79.43,138.96,cotton
24.35,52.5,6.0,86.43,14.32,watermelon
18.22,22.8,5.97,60.93,134.16,lentil
21.39,112.15,5.88,65.05,148.49,kidneybeans
24.2,49.15,6.79,86.91,48.41,watermelon
27.17,56.89,6.17,88.62,113.78,watermelon
31.93,86.27,5.96,82.14,20.76,mango
18.22,46.95,7.08,36.43,52.86,chickpea
20.07,86.54,5.73,55.39,100.6,cotton
31.32,43.46,6.4,94.83,73.24,watermelon
20.84,38.9,6.3,32.12,123.88,chickpea
25.79,203.49,6.13,86.01,86.35,rice
31.44,49.38,6.45,90.7,92.43,watermelon
34.74,112.24,6.59,73.99,17.09,cotton
26.35,231.01,7.08,78.02,33.74,rice
28.17,154.67,6.47,84.33,115.19,rice
23.41,106.32,6.0,58.11,134.28,kidneybeans
19.62,32.0,6.18,53.73,53.46,lentil
20.89,55.15,6.82,61.83,96.04,maize
22.41,32.05,6.34,58.97,37.77,lentil
17.16,46.57,6.94,37.72,46.17,chickpea
19.27,49.45,6.01,37.95,51.59,chickpea
25.46,80.62,6.07,54.24,44.51,kidneybeans
27.77,61.55,6.27,82.13,76.46,watermelon
32.87,87.04,6.0,67.39,144.33,mango
24.45,91.08,6.1,68.77,51.08,cotton
18.84,69.08,7.62,43.31,113.97,chickpea
31.53,96.48,6.13,51.15,40.82,mango
22.95,63.33,7.24,66.84,90.02,maize
21.94,92.66,6.23,57.83,123.53,kidneybeans
39.12,98.1,6.38,71.57,125.01,mango
27.51,71.4,5.33,50.13,104.87,cotton
19.26,63.37,6.29,72.62,11.91,maize
25.71,249.45,6.23,76.92,51.57,rice
20.16,39.2,7.09,34.0,104.54,chickpea
37.94,35.88,6.39,86.7,16.64,muskmelon
24.69,20.19,6.09,90.58,96.74,muskmelon
20.57,28.99,6.47,43.61,81.36,lentil
20.35,75.78,5.96,61.42,109.3,mango
22.06,126.46,5.8,64.42,69.51,kidneybeans
32.36,179.96,6.47,92.42,30.67,rice
27.51,71.4,5.33,50.13,104.87,cotton
21.43,80.41,7.11,71.71,74.14,maize
36.62,60.28,7.3,62.86,46.72,blackgram
33.0,72.65,6.18,59.62,90.28,mango
21.34,93.44,5.95,63.8,114.76,kidneybeans
28.44,46.54,6.42,82.82,85.35,watermelon
23.28,97.54,6.15,55.04,20.96,kidneybeans
31.63,61.35,6.61,87.46,101.3,watermelon
24.78,51.33,6.45,93.67,117.79,watermelon
26.44,35.27,6.35,91.94,70.21,muskmelon
28.78,23.85,6.65,86.17,149.52,muskmelon
33.42,37.02,7.4,91.1,133.1,muskmelon
33.31,32.33,6.95,90.17,88.33,muskmelon
33.61,48.77,6.26,62.61,112.26,blackgram
28.02,171.57,6.58,82.0,140.9,rice
34.73,56.89,6.57,66.77,44.0,blackgram
34.14,57.47,6.83,65.4,131.3,blackgram
